Driver,Sebastian Chudek,,,,,,SPEED,
Vehicle,mx5 mx52016,,,,,,THROTTLE,
Venue,okayama full,,,,,,BRAKING,
Session,Test,,,,,,RPM,
Session Date,18/03/2022,,,,,,GEAR,
Session Time,23:18:32,,,,,,TIME,
Sample Rate,60,Hz,,,,,,
,,,,,,,,
,,,,,,,,
,Lap No.,Brake,Gear,RPM,Speed,Throttle,LapDist,SessionTick
,,%,,rpm,m/s,%,m,
,,,,,,,,
,3,0,2,6298.02,31.016,100,2249.95,56561
,3,0,2,6329.17,31.0574,100,2250.46,56562
,3,0,2,6350.54,31.1003,100,2250.97,56563
,3,0,2,6365.28,31.1417,100,2251.49,56564
,3,0,2,6374.75,31.188,100,2252,56565
,3,0,2,6385.34,31.2294,100,2252.52,56566
,3,0,2,6399.63,31.2827,100,2253.03,56567
,3,0,2,6393.33,31.3262,100,2253.55,56568
,3,0,2,6392.78,31.3787,100,2254.07,56569
,3,0,2,6389.2,31.4227,100,2254.59,56570
,3,0,2,6409.75,31.4599,100,2255.11,56571
,3,0,2,6431.19,31.5048,100,2255.63,56572
,3,0,2,6428.49,31.5395,100,2256.15,56573
,3,0,2,6442.93,31.5727,100,2256.67,56574
,3,0,2,6498.57,31.615,100,2257.19,56575
,3,0,2,6539.8,31.6562,100,2257.72,56576
,3,0,2,6547.08,31.6977,100,2258.24,56577
,3,0,2,6540.99,31.7465,100,2258.77,56578
,3,0,2,6538.2,31.7863,100,2259.29,56579
,3,0,2,6555.96,31.8287,100,2259.82,56580
,3,0,2,6595.31,31.866,100,2260.35,56581
,3,0,2,6630.58,31.907,100,2260.87,56582
,3,0,2,6661.8,31.9359,100,2261.4,56583
,3,0,2,6694.96,31.9781,100,2261.93,56584
,3,0,2,6707.34,32.0129,100,2262.46,56585
,3,0,2,6726.9,32.068,100,2262.99,56586
,3,0,2,6724.59,32.1147,100,2263.52,56587
,3,0,2,6706.92,32.1776,100,2264.05,56588
,3,0,2,6628.11,32.2722,100,2264.59,56589
,3,0,2,6502.28,32.3144,100,2265.12,56590
,3,0,2,6511.65,32.36,100,2265.66,56591
,3,0,2,6571.09,32.4256,100,2266.2,56592
,3,0,2,6563.87,32.4459,100,2266.73,56593
,3,0,2,6560.32,32.4819,100,2267.27,56594
,3,0,2,6568.72,32.5252,100,2267.81,56595
,3,0,2,6581.51,32.5602,100,2268.35,56596
,3,0,2,6606.74,32.5966,100,2268.89,56597
,3,0,2,6631.08,32.6339,100,2269.43,56598
,3,0,2,6648.53,32.6722,100,2269.97,56599
,3,0,2,6659.11,32.7124,100,2270.52,56600
,3,0,2,6664.83,32.7533,100,2271.06,56601
,3,0,2,6673.96,32.79,100,2271.6,56602
,3,0,2,6693.68,32.8305,100,2272.15,56603
,3,0,2,6711.39,32.8665,100,2272.69,56604
,3,0,2,6732.43,32.9039,100,2273.24,56605
,3,0,2,6750.79,32.9462,100,2273.79,56606
,3,0,2,6756.49,32.9877,100,2274.33,56607
,3,0,2,6757.13,33.031,100,2274.88,56608
,3,0,2,6758.92,33.0755,100,2275.43,56609
,3,0,2,6762.6,33.1206,100,2275.98,56610
,3,0,2,6762.39,33.1649,100,2276.54,56611
,3,0,2,6759.19,33.2079,100,2277.09,56612
,3,0,2,6757.63,33.2513,100,2277.64,56613
,3,0,2,6756.64,33.2921,100,2278.2,56614
,3,0.595735,2,6760.22,33.3302,100,2278.76,56615
,3,1.19147,2,6768.63,33.3666,100,2279.32,56616
,3,1.63231,2,6772.21,33.4018,86.3872,2279.88,56617
,3,2.08507,2,6752.63,33.4333,66.7324,2280.44,56618
,3,2.72846,2,6705.36,33.4593,45.5734,2281,56619
,3,3.07399,2,6637.27,33.4777,21.5043,2281.56,56620
,3,3.38377,2,6559.46,33.4785,0,2282.12,56621
,3,3.62207,2,6500.77,33.4618,0,2282.68,56622
,3,3.87228,2,6439.55,33.4391,0,2283.23,56623
,3,3.91993,2,6379.46,33.4139,0,2283.79,56624
,3,3.97951,2,6319.69,33.3872,0,2284.34,56625
,3,3.91993,2,6320.81,33.3582,0,2284.89,56626
,3,4.02717,2,6412.55,33.3102,0,2285.44,56627
,3,3.82462,2,6467.08,33.2591,0,2286,56628
,3,3.82462,2,6456.42,33.2119,0,2286.54,56629
,3,3.97951,2,6434.47,33.1681,0,2287.09,56630
,3,3.87227,2,6424.59,33.131,0,2287.64,56631
,3,3.97951,2,6427.41,33.0985,0,2288.18,56632
,3,4.02716,2,6428.89,33.0625,0,2288.72,56633
,3,4.07482,2,6423.74,33.0169,0,2289.27,56634
,3,3.87227,2,6422.83,32.9717,0,2289.81,56635
,3,3.77696,2,6412.39,32.9171,0,2290.35,56636
,3,3.82462,2,6393.45,32.8707,0,2290.89,56637
,3,3.87227,2,6378.37,32.8212,0,2291.43,56638
,3,3.91993,2,6366.09,32.7781,0,2291.96,56639
,3,4.17014,2,6351.09,32.73,0,2292.5,56640
,3,4.52758,2,6352.64,32.6789,0,2293.04,56641
,3,4.67056,2,6362.54,32.6279,0,2293.57,56642
,3,4.96843,2,6364.73,32.5774,0,2294.1,56643
,3,5.01608,2,6352.75,32.5306,0,2294.64,56644
,3,5.01608,2,6339.08,32.4813,0,2295.17,56645
,3,5.21863,2,6325.31,32.4338,0,2295.7,56646
,3,5.12332,2,6311.8,32.3895,0,2296.23,56647
,3,4.92077,2,6300.59,32.3447,0,2296.76,56648
,3,4.87311,2,6289.99,32.2961,0,2297.29,56649
,3,4.71822,2,6279.05,32.2458,0,2297.82,56650
,3,4.77779,2,6266.67,32.1813,0,2298.35,56651
,3,4.67056,2,6254.79,32.1176,0,2298.88,56652
,3,4.87311,2,6245.11,32.0579,0,2299.41,56653
,3,4.92077,2,6233.5,32.0036,0,2299.94,56654
,3,5.07566,2,6219.23,31.9491,0,2300.46,56655
,3,5.12332,2,6205.37,31.8955,0,2300.99,56656
,3,5.12332,2,6195.43,31.8416,0,2301.52,56657
,3,5.01608,2,6186.56,31.7888,0,2302.04,56658
,3,4.87311,2,6176.72,31.7338,0,2302.57,56659
,3,4.77779,2,6166.55,31.6758,0,2303.09,56660
,3,4.67056,2,6156.84,31.6199,0,2303.61,56661
,3,4.71822,2,6147.24,31.5667,0,2304.14,56662
,3,4.57524,2,6135.66,31.517,0,2304.66,56663
,3,4.37269,2,6121.62,31.4703,0,2305.18,56664
,3,4.37269,2,6106.93,31.4247,0,2305.7,56665
,3,4.12248,2,6093.21,31.3798,0,2306.22,56666
,3,3.87228,2,6079.52,31.3357,0,2306.74,56667
,3,3.62206,2,6066.25,31.2912,0,2307.26,56668
,3,3.07399,2,6054.71,31.2362,0,2307.78,56669
,3,2.97867,2,6044.24,31.1727,0,2308.3,56670
,3,2.72846,2,6034.98,31.1092,0,2308.82,56671
,3,2.33528,2,6026.81,31.0494,0,2309.34,56672
,3,1.98975,2,6019.09,30.9953,0,2309.85,56673
,3,0.988919,2,6010.25,30.9441,0,2310.37,56674
,3,0.595734,2,5999.87,30.8962,0,2310.88,56675
,3,0.345526,2,5990.86,30.8484,0,2311.39,56676
,3,-3.49E-08,2,5983.53,30.7985,0,2311.91,56677
,3,0,2,5978.19,30.7483,0,2312.42,56678
,3,0,2,5972.91,30.6983,0,2312.93,56679
,3,0,2,5965.32,30.6508,0,2313.44,56680
,3,0,2,5955,30.6066,0,2313.95,56681
,3,0,2,5943.26,30.5625,0,2314.46,56682
,3,0,2,5932.84,30.516,0,2314.96,56683
,3,0,2,5924.71,30.4657,0,2315.47,56684
,3,0,2,5917.19,30.414,0,2315.98,56685
,3,0,2,5910.54,30.3621,0,2316.48,56686
,3,0,2,5903.32,30.3112,0,2316.99,56687
,3,0,2,5894.85,30.2606,0,2317.49,56688
,3,0,2,5885.56,30.2092,0,2317.99,56689
,3,0,2,5875.73,30.1569,0,2318.49,56690
,3,0,2,5866.83,30.1035,0,2318.99,56691
,3,0,2,5858.12,30.0526,0,2319.49,56692
,3,0,2,5848.83,30.0044,0,2319.99,56693
,3,0,2,5838.26,29.9582,0,2320.49,56694
,3,0,2,5827.2,29.9118,0,2320.99,56695
,3,0,2,5817.23,29.8635,0,2321.49,56696
,3,0,2,5808.12,29.8138,0,2321.98,56697
,3,0,2,5799.67,29.764,0,2322.48,56698
,3,0,2,5791,29.7157,0,2322.98,56699
,3,0,2,5781.27,29.6691,0,2323.47,56700
,3,0,2,5771.14,29.6228,0,2323.96,56701
,3,0,2,5761.53,29.5761,0,2324.46,56702
,3,0,2,5752.57,29.529,0,2324.95,56703
,3,0,2,5743.94,29.4804,0,2325.44,56704
,3,0,2,5735.9,29.43,0,2325.94,56705
,3,0,2,5728.13,29.3792,0,2326.43,56706
,3,0,2,5720.22,29.3286,0,2326.92,56707
,3,0,2,5711.57,29.2784,0,2327.41,56708
,3,0,2,5702.16,29.2282,0,2327.9,56709
,3,0,2,5692.5,29.1785,0,2328.39,56710
,3,0,2,5682.97,29.1284,0,2328.88,56711
,3,0,2,5673.56,29.0769,0,2329.36,56712
,3,0,2,5664.5,29.0247,0,2329.85,56713
,3,0,2,5655.12,28.9731,0,2330.34,56714
,3,0,2,5645.22,28.9221,0,2330.83,56715
,3,0,2,5635.49,28.8712,0,2331.31,56716
,3,0,2,5625.3,28.8217,0,2331.8,56717
,3,0,2,5615.18,28.7714,0,2332.29,56718
,3,0,2,5605.28,28.7207,0,2332.78,56719
,3,0,2,5595.88,28.6699,0,2333.27,56720
,3,0,2,5586.46,28.6189,0,2333.76,56721
,3,0,2,5576.97,28.5675,0,2334.25,56722
,3,0,2,5567.17,28.5168,0,2334.73,56723
,3,0,2,5557.15,28.4662,0,2335.22,56724
,3,0,2,5547.09,28.4152,0,2335.71,56725
,3,0,2,5538.27,28.3635,2.7127,2336.2,56726
,3,0,2,5536.48,28.3119,6.83107,2336.69,56727
,3,0,2,5539.48,28.259,8.60666,2337.17,56728
,3,0,2,5540.02,28.2109,10.9494,2337.66,56729
,3,0,2,5549.12,28.1648,17.7065,2338.14,56730
,3,0,2,5562.18,28.1118,19.4575,2338.62,56731
,3,0,2,5576.03,28.0683,23.5758,2339.1,56732
,3,0,2,5601.2,28.0248,24.7349,2339.59,56733
,3,0,2,5628.32,27.9859,26.5105,2340.07,56734
,3,0,2,5657.99,27.9432,25.9186,2340.55,56735
,3,0,2,5687.26,27.8972,26.5105,2341.02,56736
,3,0,2,5717.23,27.8511,27.0777,2341.5,56737
,3,0,2,5708.06,27.806,27.6695,2341.98,56738
,3,0,2,5620.39,27.7803,30.037,2342.46,56739
,3,0,2,5574.53,27.7651,34.4266,2342.93,56740
,3,0,2,5579.39,27.7432,39.1369,2343.41,56741
,3,0,2,5604.76,27.714,42.0715,2343.88,56742
,3,0,2,5639.01,27.6941,47.053,2344.36,56743
,3,0,2,5653.62,27.6717,50.5795,2344.84,56744
,3,0,2,5663.04,27.6513,55.2651,2345.31,56745
,3,0,2,5710.47,27.6413,62.0222,2345.79,56746
,3,0,2,5763.01,27.6409,74.3526,2346.26,56747
,3,0,2,5772.41,27.6339,79.926,2346.74,56748
,3,0,2,5794.7,27.6315,86.3872,2347.22,56749
,3,0,2,5865.34,27.6418,93.4402,2347.69,56750
,3,0,2,5907.79,27.6561,99.9014,2348.17,56751
,3,0,2,5895.06,27.6661,100,2348.65,56752
,3,0,2,5904.52,27.6787,100,2349.13,56753
,3,0,2,5950.84,27.7043,100,2349.61,56754
,3,0,2,5952.21,27.7303,100,2350.09,56755
,3,0,2,5909.34,27.7463,100,2350.57,56756
,3,0,2,5902.87,27.7694,100,2351.05,56757
,3,0,2,5917.06,27.7987,100,2351.53,56758
,3,0,2,5890.77,27.8096,100,2352.02,56759
,3,0,2,5864.19,27.8277,100,2352.5,56760
,3,0,2,5862.34,27.8536,100,2352.99,56761
,3,0,2,5848.8,27.8736,100,2353.48,56762
,3,0,2,5806.35,27.8902,100,2353.96,56763
,3,0,2,5783.57,27.8992,100,2354.45,56764
,3,0,2,5800.28,27.918,100,2354.94,56765
,3,0,2,5805.06,27.9329,100,2355.43,56766
,3,0,2,5787.38,27.9416,100,2355.92,56767
,3,0,2,5787.63,27.9556,100,2356.41,56768
,3,0,2,5803.59,27.9752,100,2356.9,56769
,3,0,2,5799.11,27.9876,100,2357.4,56770
,3,0,2,5802.15,27.9963,100,2357.89,56771
,3,0,2,5842.15,28.0132,100,2358.38,56772
,3,0,2,5873.14,28.0332,100,2358.88,56773
,3,0,2,5871.02,28.0379,100,2359.37,56774
,3,0,2,5908.09,28.0457,100,2359.87,56775
,3,0,2,5970.94,28.0707,100,2360.36,56776
,3,0,2,5975.93,28.0875,100,2360.86,56777
,3,0,2,5965.85,28.095,100,2361.35,56778
,3,0,2,6023.73,28.1134,100,2361.84,56779
,3,0,2,6077.59,28.1401,100,2362.33,56780
,3,0,2,6062.78,28.1554,100,2362.82,56781
,3,0,2,6049.17,28.1742,100,2363.32,56782
,3,0,2,6076.04,28.2051,100,2363.81,56783
,3,0,2,6068.5,28.231,100,2364.3,56784
,3,0,2,6011.66,28.2455,100,2364.78,56785
,3,0,2,5952.71,28.2787,100,2365.27,56786
,3,0,2,5907.58,28.305,100,2365.76,56787
,3,0,2,5878.18,28.3284,100,2366.25,56788
,3,0,2,5854.78,28.3462,100,2366.74,56789
,3,0,2,5835.31,28.3637,100,2367.22,56790
,3,0,2,5829.73,28.3784,100,2367.71,56791
,3,0,2,5837.93,28.3899,100,2368.19,56792
,3,0,2,5853.44,28.4014,100,2368.67,56793
,3,0,2,5865.88,28.4139,100,2369.16,56794
,3,0,2,5877.89,28.4256,100,2369.64,56795
,3,0,2,5900.82,28.4389,100,2370.12,56796
,3,0,2,5929.91,28.4562,100,2370.61,56797
,3,0,2,5950.02,28.4714,100,2371.09,56798
,3,0,2,5965.7,28.4888,100,2371.57,56799
,3,0,2,5983.97,28.5071,100,2372.05,56800
,3,0,2,6003.03,28.5273,100,2372.53,56801
,3,0,2,6015.57,28.5497,100,2373.01,56802
,3,0,2,6014.28,28.5733,100,2373.48,56803
,3,0,2,6008.25,28.5946,100,2373.96,56804
,3,0,2,6005.7,28.616,100,2374.44,56805
,3,0,2,6009.01,28.641,100,2374.92,56806
,3,0,2,6010.33,28.6676,100,2375.39,56807
,3,0,2,6003.91,28.6928,100,2375.87,56808
,3,0,2,5998.79,28.7201,100,2376.35,56809
,3,0,2,5991.47,28.7465,100,2376.83,56810
,3,0,2,5981.4,28.7729,100,2377.3,56811
,3,0,2,5978.36,28.7993,100,2377.78,56812
,3,0,2,5984.8,28.8242,100,2378.26,56813
,3,0,2,5991.6,28.8488,100,2378.74,56814
,3,0,2,5993.02,28.8745,100,2379.21,56815
,3,0,2,5992.31,28.9002,100,2379.69,56816
,3,0,2,5996.8,28.9275,100,2380.17,56817
,3,0,2,6004.1,28.9548,100,2380.65,56818
,3,0,2,6008,28.9809,100,2381.13,56819
,3,0,2,6009.89,29.0063,100,2381.61,56820
,3,0,2,6017.88,29.0321,100,2382.09,56821
,3,0,2,6035.48,29.0575,100,2382.57,56822
,3,0,2,6057.08,29.0838,100,2383.05,56823
,3,0,2,6073.66,29.1119,100,2383.53,56824
,3,0,2,6077.83,29.1428,100,2384.01,56825
,3,0,2,6069.43,29.1763,100,2384.49,56826
,3,0,2,6058.89,29.211,100,2384.98,56827
,3,0,2,6055.77,29.2453,100,2385.46,56828
,3,0,2,6058.25,29.2786,100,2385.95,56829
,3,0,2,6061.11,29.3109,100,2386.43,56830
,3,0,2,6061.06,29.3433,100,2386.92,56831
,3,0,2,6058.29,29.3761,100,2387.41,56832
,3,0,2,6057.12,29.4086,100,2387.9,56833
,3,0,2,6063.1,29.4393,100,2388.38,56834
,3,0,2,6078.38,29.4699,100,2388.87,56835
,3,0,2,6095.57,29.5005,100,2389.36,56836
,3,0,2,6106.74,29.5312,100,2389.85,56837
,3,0,2,6115.45,29.5629,100,2390.34,56838
,3,0,2,6126.18,29.5965,100,2390.83,56839
,3,0,2,6134.51,29.631,100,2391.32,56840
,3,0,2,6139.38,29.6659,100,2391.81,56841
,3,0,2,6145.71,29.7016,100,2392.3,56842
,3,0,2,6153.12,29.7382,100,2392.8,56843
,3,0,2,6155.05,29.7755,100,2393.29,56844
,3,0,2,6148.93,29.8136,100,2393.78,56845
,3,0,2,6139.73,29.8518,100,2394.28,56846
,3,0,2,6133.72,29.8895,100,2394.77,56847
,3,0,2,6134.46,29.9256,100,2395.27,56848
,3,0,2,6142.93,29.9597,100,2395.76,56849
,3,0,2,6156.69,29.9926,100,2396.26,56850
,3,0,2,6172.22,30.0253,100,2396.76,56851
,3,0,2,6185.45,30.0587,100,2397.25,56852
,3,0,2,6194.68,30.0927,100,2397.75,56853
,3,0,2,6202.08,30.1274,100,2398.25,56854
,3,0,2,6207.83,30.163,100,2398.75,56855
,3,0,2,6211.46,30.1995,100,2399.25,56856
,3,0,2,6214.62,30.236,100,2399.75,56857
,3,0,2,6222.88,30.2717,100,2400.25,56858
,3,0,2,6239.15,30.3072,100,2400.75,56859
,3,0,2,6254.8,30.3427,100,2401.26,56860
,3,0,2,6259.75,30.3797,100,2401.76,56861
,3,0,2,6252.62,30.4189,100,2402.26,56862
,3,0,2,6240.85,30.4586,100,2402.77,56863
,3,0,2,6235.3,30.4974,100,2403.27,56864
,3,0,2,6241.76,30.5339,100,2403.78,56865
,3,0,2,6255.77,30.5687,100,2404.28,56866
,3,0,2,6268.04,30.6026,100,2404.79,56867
,3,0,2,6274.23,30.6369,100,2405.3,56868
,3,0,2,6276.42,30.672,100,2405.8,56869
,3,0,2,6278.61,30.7076,100,2406.31,56870
,3,0,2,6283.08,30.7429,100,2406.82,56871
,3,0,2,6291.35,30.7772,100,2407.33,56872
,3,0,2,6304.41,30.811,100,2407.84,56873
,3,0,2,6320.2,30.845,100,2408.35,56874
,3,0,2,6333.91,30.8792,100,2408.86,56875
,3,0,2,6344.21,30.9141,100,2409.38,56876
,3,0,2,6352.27,30.9507,100,2409.89,56877
,3,0,2,6355.87,30.9882,100,2410.4,56878
,3,0,2,6356.03,31.0262,100,2410.92,56879
,3,0,2,6356.7,31.0641,100,2411.43,56880
,3,0,2,6359.98,31.1012,100,2411.95,56881
,3,0,2,6364.65,31.1375,100,2412.46,56882
,3,0,2,6369.5,31.1726,100,2412.98,56883
,3,0,2,6375.04,31.2076,100,2413.5,56884
,3,0,2,6382.5,31.2417,100,2414.01,56885
,3,0,2,6393.74,31.2749,100,2414.53,56886
,3,0,2,6408.9,31.3085,100,2415.05,56887
,3,0,2,6422.35,31.345,100,2415.57,56888
,3,0,2,6425.69,31.3813,100,2416.09,56889
,3,0,2,6429.85,31.4156,100,2416.61,56890
,3,0,2,6446.77,31.4537,100,2417.14,56891
,3,0,2,6458.53,31.4922,100,2417.66,56892
,3,0,2,6453.5,31.53,100,2418.18,56893
,3,0,2,6446.54,31.5665,100,2418.71,56894
,3,0,2,6453.83,31.6053,100,2419.23,56895
,3,0,2,6463.79,31.6436,100,2419.76,56896
,3,0,2,6467.79,31.6805,100,2420.28,56897
,3,0,2,6473.67,31.7143,100,2420.81,56898
,3,0,2,6493.27,31.75,100,2421.34,56899
,3,0,2,6511.6,31.7916,100,2421.87,56900
,3,0,2,6510.37,31.8268,100,2422.39,56901
,3,0,2,6513.75,31.8609,100,2422.92,56902
,3,0,2,6527.49,31.9042,100,2423.45,56903
,3,0,2,6520.09,31.946,100,2423.98,56904
,3,0,2,6505.29,31.9798,100,2424.51,56905
,3,0,2,6514.21,32.0149,100,2425.04,56906
,3,0,2,6533.52,32.0515,100,2425.58,56907
,3,0,2,6542.76,32.0868,100,2426.11,56908
,3,0,2,6546.75,32.1149,100,2426.64,56909
,3,0,2,6575.35,32.1445,100,2427.17,56910
,3,0,2,6607,32.1855,100,2427.71,56911
,3,0,2,6609.08,32.2177,100,2428.24,56912
,3,0,2,6614.59,32.2456,100,2428.78,56913
,3,0,2,6644.68,32.2862,100,2429.31,56914
,3,0,2,6655.23,32.3295,100,2429.85,56915
,3,0,2,6641.19,32.3624,100,2430.39,56916
,3,0,2,6651.38,32.3935,100,2430.93,56917
,3,0,2,6680.09,32.4365,100,2431.46,56918
,3,0,2,6678.3,32.4801,100,2432,56919
,3,0,2,6660.72,32.5114,100,2432.54,56920
,3,0,2,6683.19,32.5447,100,2433.08,56921
,3,0,2,6704.05,32.5994,100,2433.62,56922
,3,0,2,6666.62,32.6348,100,2434.17,56923
,3,0,2,6647.19,32.6671,100,2434.71,56924
,3,0,2,6674.44,32.7069,100,2435.25,56925
,3,0,2,6699.95,32.7508,100,2435.8,56926
,3,0,2,6693.26,32.7837,100,2436.34,56927
,3,0,2,6695.57,32.8152,100,2436.89,56928
,3,0,2,6720.24,32.8579,100,2437.43,56929
,3,0,2,6724.52,32.9008,100,2437.98,56930
,3,0,2,6708.57,32.934,100,2438.53,56931
,3,0,2,6711.36,32.9705,100,2439.07,56932
,3,0,2,6723.73,33.013,100,2439.62,56933
,3,0,2,6718.85,33.0486,100,2440.17,56934
,3,0,2,6719.83,33.0772,100,2440.72,56935
,3,0,2,6747.11,33.1139,100,2441.27,56936
,3,0,2,6765.35,33.1525,100,2441.82,56937
,3,0,2,6762.09,33.1825,100,2442.38,56938
,3,0,2,6771.85,33.2124,100,2442.93,56939
,3,0,2,6791.7,33.2532,100,2443.48,56940
,3,0,2,6788.05,33.2906,100,2444.04,56941
,3,0,2,6779.07,33.3198,100,2444.59,56942
,3,0,2,6800.91,33.3533,100,2445.14,56943
,3,0,2,6826.46,33.3932,100,2445.7,56944
,3,0,2,6825.54,33.4245,100,2446.26,56945
,3,0,2,6830.03,33.453,100,2446.81,56946
,3,0,2,6853.28,33.4928,100,2447.37,56947
,3,0,2,6856.67,33.534,100,2447.93,56948
,3,0,2,6840.9,33.564,100,2448.49,56949
,3,0,2,6846.95,33.5982,100,2449.04,56950
,3,0,2,6861.91,33.6398,100,2449.6,56951
,3,0,2,6855.7,33.6722,100,2450.16,56952
,3,0,2,6857.26,33.6979,100,2450.73,56953
,3,0,2,6885.94,33.7344,100,2451.29,56954
,3,0,2,6900.69,33.7714,100,2451.85,56955
,3,0,2,6895.71,33.7976,100,2452.41,56956
,3,0,2,6912.34,33.8275,100,2452.97,56957
,3,0,2,6937.95,33.8664,100,2453.54,56958
,3,0,2,6938.15,33.8975,100,2454.1,56959
,3,0,2,6934.7,33.9263,100,2454.67,56960
,3,0,2,6948.46,33.9651,100,2455.23,56961
,3,0,2,6953.29,34.0032,100,2455.8,56962
,3,0,2,6945.7,34.0355,100,2456.37,56963
,3,0,2,6956.26,34.0717,100,2456.93,56964
,3,0,2,6962.84,34.1081,100,2457.5,56965
,3,0,2,6957.16,34.1404,100,2458.07,56966
,3,0,2,6949.86,34.1724,100,2458.64,56967
,3,0,2,6972.91,34.1921,100,2459.21,56968
,3,0,2,7022.02,34.2324,100,2459.78,56969
,3,0,2,7026.94,34.2627,100,2460.35,56970
,3,0,2,7012.63,34.2965,100,2460.92,56971
,3,0,2,7010.34,34.3339,100,2461.49,56972
,3,0,2,7019.1,34.3699,100,2462.07,56973
,3,0,2,7025.02,34.4045,100,2462.64,56974
,3,0,2,7021.41,34.4392,100,2463.21,56975
,3,0,2,7013.18,34.4753,100,2463.79,56976
,3,0,2,7009.26,34.5101,100,2464.36,56977
,3,0,2,7016.51,34.5423,100,2464.94,56978
,3,0,2,7033.23,34.5728,100,2465.51,56979
,3,0,2,7049.89,34.6029,100,2466.09,56980
,3,0,2,7058.33,34.6343,100,2466.66,56981
,3,0,2,7062.02,34.667,100,2467.24,56982
,3,0,2,7066.94,34.7002,100,2467.82,56983
,3,0,2,7075.29,34.7333,100,2468.4,56984
,3,0,2,7083.14,34.7663,100,2468.98,56985
,3,0,2,7086.38,34.7994,100,2469.55,56986
,3,0,2,7087.26,34.8328,100,2470.13,56987
,3,0,2,7087.47,34.8657,100,2470.72,56988
,3,0,2,7090.26,34.8973,100,2471.3,56989
,3,0,2,7098.15,34.9286,100,2471.88,56990
,3,0,2,7107.68,34.9583,100,2472.46,56991
,3,0,2,7120.66,34.9866,100,2473.04,56992
,3,0,2,7138.55,35.0159,100,2473.62,56993
,3,0,2,7154.66,35.0466,100,2474.21,56994
,3,0,2,7166.75,35.0767,100,2474.79,56995
,3,0,2,7180.64,35.1103,100,2475.38,56996
,3,0,2,7188.14,35.1467,100,2475.96,56997
,3,0,2,7179.69,35.1855,100,2476.55,56998
,3,0,2,7156.68,35.2225,100,2477.13,56999
,3,0,2,7139.08,35.2588,100,2477.72,57000
,3,0,2,7135.74,35.2904,100,2478.31,57001
,3,0,2,7147.16,35.3192,100,2478.9,57002
,3,0,2,7168.38,35.3453,100,2479.49,57003
,3,0,2,7190.57,35.3706,100,2480.07,57004
,3,0,2,7208.28,35.3967,100,2480.66,57005
,3,0,2,7220.88,35.4247,100,2481.25,57006
,3,0,2,7232.26,35.4539,100,2481.84,57007
,3,0,2,7244.32,35.4843,100,2482.44,57008
,3,0,2,7254.8,35.5155,100,2483.03,57009
,3,0,2,7261.42,35.5478,100,2483.62,57010
,3,0,2,7263.54,35.5803,100,2484.21,57011
,3,0,2,7264.37,35.6133,100,2484.8,57012
,3,0,2,7266.71,35.6472,100,2485.4,57013
,3,0,2,7268,35.6812,100,2485.99,57014
,3,0,2,7269.27,35.7141,100,2486.59,57015
,3,0,2,7272.44,35.7466,100,2487.18,57016
,3,0,2,7274.64,35.7789,100,2487.78,57017
,3,0,2,7272.75,35.8107,100,2488.37,57018
,3,0,2,7270.92,35.8417,100,2488.97,57019
,3,0,2,7148.73,35.8713,100,2489.57,57020
,3,0,2,6998.38,35.8883,100,2490.17,57021
,3,0,0,6963.33,35.8827,100,2490.76,57022
,3,0,0,6885.6,35.8692,100,2491.36,57023
,3,0,0,6809.23,35.8538,100,2491.96,57024
,3,0,3,6467.85,35.8619,100,2492.56,57025
,3,0,3,6182.87,35.925,100,2493.16,57026
,3,0,3,6011.63,35.9947,100,2493.75,57027
,3,0,3,5924.75,36.0575,100,2494.35,57028
,3,0,3,5918.77,36.1009,100,2494.96,57029
,3,0,3,5935.74,36.1304,100,2495.56,57030
,3,0,3,5943.75,36.1563,100,2496.16,57031
,3,0,3,5944.55,36.1833,100,2496.76,57032
,3,0,3,5949.87,36.2109,100,2497.37,57033
,3,0,3,5961.3,36.2384,100,2497.97,57034
,3,0,3,5972.72,36.2656,100,2498.57,57035
,3,0,3,5979.26,36.2938,100,2499.18,57036
,3,0,3,5980.03,36.3227,100,2499.78,57037
,3,0,3,5977.82,36.3522,100,2500.39,57038
,3,0,3,5977.82,36.3813,100,2500.99,57039
,3,0,3,5982.01,36.4096,100,2501.6,57040
,3,0,3,5989.18,36.4366,100,2502.21,57041
,3,0,3,5997.7,36.4638,100,2502.82,57042
,3,0,3,6004.8,36.4917,100,2503.42,57043
,3,0,3,6009.86,36.5197,100,2504.03,57044
,3,0,3,6016.18,36.5481,100,2504.64,57045
,3,0,3,6023.5,36.5768,100,2505.25,57046
,3,0,3,6024.8,36.6052,100,2505.86,57047
,3,0,3,6020.99,36.6338,100,2506.47,57048
,3,0,3,6018.81,36.6623,100,2507.08,57049
,3,0,3,6021.93,36.689,100,2507.69,57050
,3,0,3,6035.07,36.7143,100,2508.3,57051
,3,0,3,6052.8,36.7397,100,2508.92,57052
,3,0,3,6065.51,36.7654,100,2509.53,57053
,3,0,3,6071.99,36.7927,100,2510.14,57054
,3,0,3,6074.17,36.8218,100,2510.76,57055
,3,0,3,6075.63,36.8511,100,2511.37,57056
,3,0,3,6079.41,36.8802,100,2511.98,57057
,3,0,3,6085.09,36.9093,100,2512.6,57058
,3,0,3,6087.38,36.9383,100,2513.21,57059
,3,0,3,6085.87,36.9673,100,2513.83,57060
,3,0,3,6086.25,36.9964,100,2514.45,57061
